StartDate,EndDate,TS,Gend,Ex,susp_code,Inst.tot,Cont.tot,distA,distB,mfq1,mfq2,mfq3,mfq4,mfq5,mfq6,mfq7,mfq8,mfq9,mfq10,mfq11,mfq12,mfq13,mfq14,mfq15,mfq16,mfq17,mfq18,mfq19,mfq20,mfq21,mfq22,mfq23,mfq24,mfq25,mfq26,mfq27,mfq28,mfq29,relevance,severity,angry,warm,disgust,admire,rf1,rf2,rf3,rf4,rf5,rf6,rf7,rf8,rf9,rf10,rf11,rf12,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,ie1,ie2,ie3,ie4,ie5,ie6,ie7,ie8,ie9,ie10,ie11,ie12,ie13,ie14,ie15,ie16,ie17,ie18,ie19,ie20,sex,age,race,Q162_6_TEXT,ses,income,big,relaff,Q172_1_TEXT,Q172_10_TEXT,rel_if,pray,relserv,relint,pol_for,pol_econ,pol_soc,pol_rel,pol_or,enjoy,task,cond
10/20/2016 13:46,10/20/2016 14:36,2:00-3:00,2,3,1,,8,5,5,5,6,4,6,4,4,5,4,6,4,5,5,3,3,5,4,5,4,3,3,3,5,4,4,4,3,6,4,3,4,1,1,2,1,1,5,2,7,3,7,2,2,6,1,4,5,4,7,6,7,4,9,3,6,8,7,6,4,6,4,6,4,7,4,4,6,6,5,4,4,5,7,7,8,4,6,7,7,3,2,19,5,,2,7,1,1,Methodist,,5,4,4,9,4,6,3,5,3,3,Cont,Care
10/24/2016 14:12,10/24/2016 14:49,2:30-3:30,1,6,1,,8,6,4,4,2,5,6,6,6,4,6,6,3,5,6,6,6,6,3,3,5,6,2,6,5,1,2,2,3,6,5,5,4,2,1,3,1,1,4,3,1,6,2,1,7,1,3,4,1,9,9,4,9,9,9,8,1,9,9,9,9,9,6,4,5,1,6,9,6,9,8,1,1,1,6,6,5,5,5,7,7,6,1,19,1,,3,5,1,1,Non-denominational,,2,3,1,2,2,3,1,1,5,1,Cont,Care
10/25/2016 12:13,10/25/2016 13:01,12:30-1:30,2,2,2,,8,5,5,1,4,4,5,5,5,5,5,5,3,4,5,5,2,4,3,5,6,4,3,6,5,3,5,3,3,5,4,6,4,1,1,2,1,1,2,9,6,9,5,2,9,2,7,9,7,7,7,8,5,6,6,7,5,7,7,8,8,7,7,8,8,4,8,7,5,8,7,9,8,5,7,2,3,7,7,6,6,9,2,19,2,,2,7,1,2,,,3,4,3,4,2,2,2,2,6,3,Cont,Care
10/25/2016 14:02,10/25/2016 14:45,2:30-3:30,2,2,2,,8,5,5,4,6,1,6,5,6,2,3,4,1,3,6,6,6,2,1,4,5,4,1,5,4,2,2,1,5,4,1,5,1,2,1,2,1,2,1,9,6,5,8,2,4,1,2,8,3,9,9,9,7,8,6,3,4,9,8,8,9,7,3,8,2,8,2,4,8,6,4,9,2,4,9,8,8,5,3,6,8,3,2,18,5,,4,1,1,1,Non-denominational,,3,6,6,9,2,2,2,2,6,3,Cont,Purity
10/27/2016 11:35,10/27/2016 13:20,12:00-1:00,2,4,2,,8,5,5,4,4,4,5,5,4,6,5,5,4,5,5,5,5,6,5,5,5,4,5,4,2,4,1,4,2,6,5,5,4,3,4,2,4,2,8,2,9,2,7,4,1,5,1,1,7,2,8,4,8,5,7,8,3,4,4,4,4,3,1,7,1,9,5,4,8,5,2,9,2,2,8,8,8,1,3,9,7,5,2,20,5,,3,5,1,1,non denominational,,4,6,6,9,5,5,5,6,3,1,Cont,Care
10/28/2016 12:38,10/28/2016 13:46,1:00-2:00,2,3,1,,8,3,7,4,5,4,5,3,5,5,3,4,3,5,5,5,5,5,5,4,4,2,5,3,4,4,5,5,2,6,5,4,4,3,3,1,5,1,6,6,6,5,5,4,6,6,3,4,6,5,6,8,4,6,4,5,7,8,4,6,2,5,4,5,4,4,4,4,5,6,6,3,6,2,5,5,5,4,2,6,6,5,2,21,5,,2,7,1,1,Baptist,,2,3,3,5,4,6,4,5,3,1,Cont,Purity
10/28/2016 14:18,10/28/2016 14:45,2:30-3:30,2,7,1,,8,0,10,5,5,4,6,5,5,5,6,4,4,4,6,6,6,5,1,2,4,4,1,6,5,1,5,6,2,4,1,4,4,2,2,1,4,1,4,9,1,9,4,1,9,1,1,9,1,9,6,6,6,3,4,6,3,9,5,5,1,3,9,5,9,4,8,1,1,1,2,3,2,2,4,1,9,8,1,1,4,4,2,20,5,,2,7,3,1,russian orthodox,russian orthodox,,2,3,5,2,2,1,2,6,1,Cont,Purity
10/31/2016 14:19,10/31/2016 14:54,2:30-3:30,1,6,1,,8,4,6,4,4,4,4,5,4,1,3,2,1,1,1,1,1,4,3,3,4,3,4,5,6,4,5,4,3,4,3,5,5,2,2,1,1,1,5,6,6,3,5,5,6,5,3,4,6,5,6,6,6,6,6,7,4,6,7,5,5,5,4,5,4,7,4,4,6,6,4,4,4,5,4,6,6,5,5,6,6,5,1,18,2,,4,3,1,1,Baptist,,4,4,5,7,5,5,4,5,4,1,Cont,Care
10/31/2016 14:17,10/31/2016 15:06,2:30-3:30,2,7,1,,8,5,5,4,5,2,5,5,3,5,5,5,4,5,6,6,4,6,5,4,6,4,5,4,6,3,5,4,1,6,5,5,4,2,1,2,2,1,4,2,7,1,1,5,1,9,1,1,9,1,5,8,8,5,9,7,3,7,8,8,3,7,3,5,1,8,7,6,9,8,4,8,1,2,5,7,7,2,5,8,8,6,2,18,5,,3,4,1,1,undenominational,,5,4,5,8,7,7,7,7,1,1,Cont,Care
11/1/2016 12:06,11/1/2016 15:09,2:30-3:30,2,2,1,,8,5,5,6,6,5,6,6,6,4,3,6,5,5,4,6,6,5,5,6,5,5,4,6,5,5,6,5,3,5,5,6,4,3,1,1,2,1,8,6,8,5,8,7,5,7,3,4,8,4,7,1,5,6,5,9,6,7,2,2,5,4,2,6,5,9,8,5,6,8,8,9,5,5,7,5,7,4,6,7,6,6,2,18,3,,3,5,1,2,,,4,4,5,8,4,3,2,2,5,1,Cont,Purity
11/3/2016 11:32,11/3/2016 13:43,12:00-1:00,2,4,1,,8,5,5,3,6,5,6,6,6,6,6,6,6,6,6,6,6,6,3,4,6,5,4,6,6,4,6,6,6,4,4,6,4,2,1,1,2,1,5,9,5,5,5,4,5,4,6,6,6,6,4,6,9,7,7,1,9,8,3,7,1,5,6,6,6,6,4,5,6,4,5,5,5,6,6,4,6,6,6,6,6,6,2,18,2,,3,2,1,6,,,5,4,6,9,3,2,1,1,7,1,Cont,Purity
11/3/2016 12:12,11/3/2016 13:04,12:30-1:30,2,2,1,,8,5,5,6,5,4,6,6,6,4,6,6,2,5,6,6,5,3,4,4,5,5,5,6,5,5,5,4,2,6,3,3,5,4,2,4,2,3,9,7,9,1,5,3,6,9,1,1,6,1,9,1,4,4,3,9,7,6,1,6,2,2,1,6,2,6,5,4,8,4,2,4,4,4,8,4,5,2,3,8,8,5,2,18,5,,3,5,1,1,Assemblies of God,,4,4,5,9,4,4,6,6,3,1,Cont,Care
11/4/2016 13:18,11/4/2016 13:58,1:30-2:30,2,7,1,,8,5,5,5,5,4,6,4,4,3,4,5,2,4,6,6,6,4,3,5,5,4,5,5,5,4,3,2,2,5,4,5,3,2,1,2,1,1,6,7,3,3,7,3,2,3,2,5,6,3,9,6,4,4,7,2,3,8,7,7,4,8,6,3,3,2,3,4,3,8,7,3,4,4,4,4,8,7,3,4,7,3,2,18,5,,1,7,1,2,,,2,2,2,7,3,4,3,5,4,1,Cont,Care
11/4/2016 14:42,11/11/2016 12:53,3:00-4:00,2,3,1,,8,5,5,5,5,3,6,6,6,3,5,5,3,3,6,6,4,3,1,3,6,4,2,5,4,4,3,2,4,5,4,4,2,2,1,2,2,2,4,5,9,1,9,8,1,7,1,4,6,1,6,9,7,4,9,4,1,9,9,9,6,6,1,9,1,9,1,7,7,8,3,4,2,5,8,9,5,5,6,9,9,1,2,18,3,,3,5,1,1,non-denominational,,4,5,5,9,2,3,1,1,6,3,Cont,Purity
11/7/2016 14:15,11/7/2016 15:05,2:30-3:30,2,7,1,,8,5,5,6,5,3,5,5,5,4,5,6,5,6,6,6,5,5,3,4,5,5,6,6,5,3,5,4,3,6,6,4,4,2,2,1,1,1,9,1,9,1,7,6,2,5,1,1,1,1,3,1,4,2,1,8,6,7,2,2,1,4,5,9,1,9,5,5,9,6,1,9,1,1,9,9,9,4,9,9,9,6,2,19,5,,2,7,1,1,Non-Denominational,,5,6,6,9,6,6,6,6,2,1,Cont,Care
11/8/2016 12:09,11/8/2016 13:03,12:30-1:30,2,2,2,,8,5,5,6,5,4,6,6,5,4,4,6,4,4,6,4,2,5,4,6,5,4,5,6,3,3,3,6,1,6,4,4,3,2,4,4,2,1,9,1,9,1,1,9,4,9,1,1,9,1,9,9,9,9,9,1,7,7,9,9,9,7,1,9,1,9,1,6,9,1,6,9,1,1,9,9,4,1,3,9,9,1,2,18,5,,3,5,1,1,non-denominational,,5,6,6,9,5,5,6,6,3,1,Cont,Care
11/8/2016 15:25,11/8/2016 15:49,3:30-4:30,1,6,4,,8,5,5,1,3,6,4,6,6,5,5,6,1,3,6,6,5,2,1,6,5,5,1,6,1,1,3,2,6,3,1,5,2,2,1,1,2,1,1,9,1,9,1,1,9,1,1,9,1,9,1,9,9,1,9,9,1,9,1,1,1,9,9,1,6,1,5,1,4,1,6,1,9,1,1,1,1,9,6,1,1,8,1,19,2,,4,3,2,3,,,1,1,2,2,1,1,1,1,7,1,Cont,Purity
11/9/2016 7:56,11/9/2016 8:35,8:00-9:00,2,5,1,,8,5,5,5,5,4,6,6,6,6,6,6,2,3,6,6,4,5,2,5,6,5,3,6,2,4,5,1,5,4,4,5,1,1,1,4,1,2,6,9,5,6,3,2,9,2,5,7,3,8,9,9,9,9,9,1,3,9,9,9,8,9,4,6,6,2,2,2,6,4,4,8,2,1,8,6,4,2,2,8,6,3,2,20,5,,1,7,1,1,Baptist,,2,4,3,9,4,4,4,4,4,1,Cont,Purity
11/9/2016 14:11,11/9/2016 14:56,2:30-3:30,2,7,1,,8,3,7,6,6,6,6,6,4,4,6,4,6,6,6,5,4,6,6,2,5,6,6,5,6,2,4,6,1,6,5,5,1,3,2,1,4,1,9,9,9,1,6,9,6,9,1,1,9,8,7,2,6,1,6,9,1,1,1,2,1,2,2,9,1,6,2,1,6,6,1,9,1,1,6,9,9,1,1,8,9,1,2,18,5,,2,6,1,1,Baptist,,4,5,4,9,7,7,7,7,1,1,Cont,Purity
11/10/2016 12:09,11/10/2016 13:00,12:30-1:30,2,2,1,,8,5,5,3,4,5,6,5,5,4,6,5,3,4,6,5,4,4,5,6,5,4,2,6,3,2,4,4,4,4,4,6,1,1,1,4,2,4,1,9,1,9,1,1,9,1,7,8,1,9,9,9,9,4,9,1,4,9,9,9,4,4,6,5,8,4,4,4,4,4,4,8,5,1,2,6,5,5,5,6,4,4,2,18,5,,2,6,1,2,,,3,3,3,6,2,4,1,1,6,1,Cont,Purity
11/10/2016 12:47,11/10/2016 13:45,2:00-3:00,2,4,3,,8,5,5,4,4,3,6,4,5,4,6,4,4,6,6,6,5,5,4,5,6,6,5,6,6,4,5,3,4,6,4,5,5,2,1,2,1,1,5,5,3,6,6,1,7,3,3,7,5,9,9,8,8,4,7,7,6,8,9,9,1,5,9,4,9,3,7,2,4,4,4,5,5,1,5,6,5,1,5,4,5,7,2,20,6,black & white/mixed race,3,5,1,1,,christian,1,2,2,5,4,2,2,3,5,3,Cont,Care
11/11/2016 7:44,11/11/2016 8:45,8:00-9:00,2,5,2,,8,5,5,6,6,4,6,6,6,3,5,5,4,5,6,6,4,4,3,5,6,5,6,6,4,5,5,4,2,6,6,5,6,5,4,1,4,1,9,9,6,8,4,6,8,7,4,5,8,5,6,7,8,8,8,8,5,9,9,4,1,4,3,6,5,9,4,4,9,4,6,8,1,1,9,9,9,1,1,9,8,5,2,19,6,Mixed,3,6,1,2,,,5,6,6,9,5,6,6,6,3,3,Cont,Care
11/11/2016 13:20,11/11/2016 14:05,1:30-2:30,2,7,2,,8,5,5,6,5,4,6,5,5,4,5,5,4,4,5,5,4,4,4,5,6,5,3,6,5,4,3,4,4,4,4,4,3,1,1,1,2,1,6,5,6,5,5,5,6,7,4,4,6,1,6,4,5,5,5,6,5,6,5,5,3,6,5,8,4,8,7,5,8,6,2,8,5,1,5,5,6,5,3,7,6,5,2,19,2,,2,3,1,1,baptist,,3,5,5,7,3,3,5,6,4,3,Cont,Purity
11/11/2016 14:17,11/11/2016 15:11,2:30-3:30,2,7,1,,8,2,8,5,6,5,6,6,6,6,6,6,3,4,6,6,4,6,2,6,5,5,1,6,3,1,5,1,1,5,1,6,5,2,2,1,4,1,6,2,3,3,8,4,9,4,5,2,4,1,9,4,8,1,6,2,2,4,6,6,1,2,5,7,1,2,1,3,6,4,1,9,2,2,6,9,3,2,2,8,9,4,2,18,1,,2,7,1,1,Baptist,,4,3,2,9,1,2,1,1,7,1,Cont,Care
11/14/2016 7:56,11/14/2016 8:30,8:00-9:00,2,5,2,,8,3,7,5,6,5,6,4,6,3,4,4,3,5,4,4,4,4,3,5,5,6,4,5,4,4,4,5,3,5,5,6,3,3,2,1,4,1,5,5,5,6,6,5,9,4,4,4,4,9,9,9,9,4,9,2,6,8,9,9,3,4,6,6,7,8,4,4,6,6,4,4,6,4,8,5,9,4,4,6,7,4,2,18,5,,3,5,1,2,,,3,4,4,7,6,6,2,3,4,1,Cont,Purity
11/14/2016 14:17,11/14/2016 14:59,2:30-3:30,1,6,4,,8,5,5,2,4,4,6,5,4,4,5,3,2,2,4,5,5,3,4,5,6,2,4,6,1,2,4,3,2,5,3,5,1,2,2,1,1,1,4,8,6,6,5,6,7,4,3,6,8,6,5,6,6,4,6,7,4,7,7,7,4,4,5,5,8,3,6,3,4,4,3,3,5,3,4,4,4,4,4,4,4,5,1,19,3,,2,6,1,2,,,2,2,3,2,5,6,6,4,3,2,Cont,Care
11/15/2016 9:22,11/15/2016 10:04,9:30-10:30,2,5,1,,8,5,5,3,4,2,5,3,5,3,3,3,3,4,3,4,4,4,3,6,5,6,3,5,5,3,5,6,3,5,5,5,3,2,1,1,2,1,5,5,5,5,6,5,4,4,5,4,6,6,5,4,5,4,5,6,4,5,4,6,4,5,5,4,5,6,5,4,5,6,4,6,5,4,5,5,6,5,4,5,6,5,2,18,5,,2,,1,2,,,4,5,4,6,5,5,6,6,2,3,Cont,Purity
11/15/2016 12:05,11/15/2016 14:21,12:30-1:30,2,2,3,,8,4,6,3,4,3,6,5,5,5,6,4,4,4,6,6,5,4,3,5,6,6,4,5,4,2,4,3,3,4,4,5,4,3,2,3,1,2,4,6,5,7,4,5,9,4,4,5,5,8,6,8,6,6,6,7,4,6,6,6,5,3,7,4,7,5,7,4,5,7,5,6,5,3,7,6,8,5,5,4,4,6,2,19,5,,3,5,1,1,Lutheran,,2,2,2,5,4,4,3,4,5,1,Cont,Care
11/15/2016 13:50,11/15/2016 14:26,2:00-3:00,2,3,2,,8,5,5,1,5,4,6,6,4,2,4,5,4,4,5,5,6,2,2,2,4,4,5,6,5,4,3,5,1,5,2,4,3,1,1,2,1,1,1,9,1,9,1,1,8,1,9,8,1,9,4,9,9,1,4,8,1,7,7,5,1,1,4,4,8,1,1,1,1,1,1,1,6,1,1,1,1,4,1,1,1,1,2,34,5,,4,4,2,7,,,1,1,1,1,5,5,3,2,4,3,Cont,Purity
11/15/2016 14:51,11/15/2016 15:33,3:00-4:00,2,3,1,,8,5,5,4,6,4,6,6,6,3,6,4,4,4,5,4,4,4,4,6,6,6,5,6,4,3,4,5,3,6,6,4,4,3,2,2,4,4,7,9,6,4,4,4,5,4,5,5,6,9,8,6,5,4,5,5,5,5,5,5,4,5,4,9,5,5,6,4,6,6,6,4,4,4,6,5,5,4,4,6,6,5,2,19,2,,3,5,1,2,,,4,5,5,5,4,4,3,5,4,3,Cont,Purity
11/16/2016 7:58,11/16/2016 8:32,8:00-9:00,2,5,3,,8,5,5,3,4,3,5,5,4,3,5,4,3,4,6,6,6,4,3,3,4,4,4,6,3,3,4,2,4,4,4,6,4,2,2,1,1,1,5,6,5,7,5,5,6,3,5,5,6,9,6,7,6,5,6,4,3,7,6,6,6,5,5,6,5,5,6,5,5,6,6,5,5,4,5,5,5,4,4,6,5,5,2,18,1,,2,6,3,1,Non-denominational,,2,4,4,4,4,2,2,4,6,1,Cont,Care
11/17/2016 9:29,11/17/2016 10:08,9:30-10:30,2,5,2,,8,5,5,5,5,2,6,5,5,4,6,4,2,4,5,5,4,2,2,5,5,5,2,4,5,3,5,5,2,5,4,4,2,2,1,3,2,1,5,8,7,4,5,3,4,4,2,4,5,5,5,3,6,2,5,9,5,4,2,2,2,3,5,3,3,1,5,4,5,8,6,2,1,3,5,3,5,1,3,6,3,5,2,18,5,,2,6,1,2,,,4,3,2,5,4,4,4,4,4,3,Cont,Care
11/17/2016 13:11,11/17/2016 13:52,1:30-2:30,2,2,1,,8,5,5,6,5,4,6,6,5,4,6,6,6,6,6,5,5,4,5,6,6,6,5,5,6,2,4,5,2,6,6,5,4,3,1,3,2,1,9,1,9,3,9,2,1,9,1,2,9,2,8,2,1,1,1,9,9,1,1,1,1,7,1,9,2,9,5,3,9,7,1,9,1,3,9,7,4,3,1,9,9,6,2,18,5,,2,7,1,1,Baptist,,5,5,5,7,7,7,7,7,1,1,Cont,Purity
11/18/2016 7:56,11/18/2016 8:32,8:00-9:00,2,5,1,,8,7,3,5,5,2,6,5,5,5,6,5,3,3,6,6,4,6,4,5,6,3,3,6,4,2,4,1,2,6,4,6,1,3,3,1,2,1,9,1,7,4,7,6,5,5,1,3,9,1,9,1,1,1,1,1,5,1,7,5,1,1,4,6,1,5,4,5,6,5,5,6,1,1,5,5,4,1,5,5,5,5,2,18,1,,3,3,1,1,Baptist,,5,6,4,7,3,3,1,2,6,3,Cont,Care
11/18/2016 8:38,11/18/2016 9:24,9:00-10:00,2,5,1,,8,5,5,4,5,4,6,6,5,4,5,5,4,5,6,6,5,5,4,6,6,5,5,5,5,3,5,5,3,5,5,4,5,3,2,2,1,1,5,3,8,3,7,6,5,7,1,2,7,2,8,6,6,4,5,8,2,7,2,7,3,2,3,6,2,7,5,1,9,6,4,1,2,3,6,8,7,3,5,9,8,5,2,21,5,,1,7,1,1,Nondenominational,,4,4,4,7,6,6,4,5,2,1,Cont,Care
11/18/2016 14:17,11/18/2016 15:08,2:30-3:30,2,7,4,,7,5,5,6,5,5,4,4,6,4,4,6,4,4,6,5,5,5,5,5,5,2,2,6,2,3,3,4,5,6,6,5,5,3,3,2,4,2,7,3,8,2,8,9,7,9,1,2,8,2,9,2,8,3,8,9,4,9,8,3,7,5,2,8,1,9,2,3,9,3,1,9,1,1,7,9,5,2,6,9,7,2,2,18,5,,2,6,1,1,,,4,6,5,9,4,5,2,6,3,1,Cont,Care
11/21/2016 7:52,11/21/2016 9:36,9:00-10:00,2,5,4,,8,5,5,4,3,2,6,6,6,3,3,4,2,2,6,6,3,4,2,6,5,4,1,4,4,3,2,4,3,4,4,3,3,1,1,1,2,1,5,5,3,4,1,2,4,4,2,2,3,6,8,6,7,8,7,3,4,7,7,8,7,6,3,6,4,9,5,3,8,5,3,8,4,4,9,9,6,3,3,6,7,6,2,19,5,,2,7,1,1,Pentecostal,,3,5,6,7,5,5,5,5,3,3,Cont,Purity
11/21/2016 8:17,11/21/2016 8:59,8:30-9:30,2,7,3,,8,5,5,3,4,3,5,4,5,3,5,4,2,5,5,5,5,4,4,5,6,5,2,4,5,3,4,4,4,6,5,3,4,3,2,2,1,1,5,6,6,6,4,4,6,4,4,5,3,6,7,7,7,6,6,4,4,6,5,7,6,5,5,7,8,4,4,4,5,6,4,6,4,4,7,7,5,4,4,4,6,7,2,18,5,,3,4,1,1,non denominational ,,2,4,2,5,4,4,3,3,5,1,Cont,Care
11/21/2016 14:18,11/21/2016 14:51,2:30-3:30,1,6,3,,8,5,5,2,4,3,3,3,3,3,4,2,3,3,5,4,3,4,4,3,4,2,5,6,4,2,2,3,4,4,4,3,3,1,1,1,2,1,5,5,5,7,4,2,7,5,5,5,5,5,6,5,5,5,5,5,5,5,6,6,5,5,7,5,7,5,6,5,3,4,2,2,5,5,5,5,1,3,5,3,4,6,1,19,3,,5,4,1,2,,,1,2,2,3,4,4,4,4,4,1,Cont,Purity
11/22/2016 11:34,11/22/2016 12:45,12:00-1:00,2,4,1,,8,5,5,5,5,6,6,5,5,5,5,5,5,5,5,5,5,6,5,3,6,6,4,6,5,5,6,6,5,6,4,5,2,2,1,1,4,2,9,1,9,1,9,7,1,9,1,1,9,1,1,3,6,1,5,9,5,6,1,1,1,1,1,9,1,7,7,9,9,7,5,9,1,1,9,8,7,3,9,9,9,9,2,20,1,,2,7,1,1,Baptist,,5,4,4,9,6,6,6,6,2,1,Cont,Purity
11/28/2016 7:54,11/28/2016 9:29,9:00-10:00,2,5,1,,8,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,4,5,2,4,4,4,4,2,3,2,4,2,4,3,6,3,2,1,1,1,1,6,1,9,2,5,5,1,7,1,1,7,1,7,4,9,4,6,6,3,5,3,4,4,4,2,6,3,4,4,3,6,5,3,5,1,1,8,2,3,2,3,9,9,4,2,19,5,,1,7,1,1,Evangelical,,5,5,6,8,6,6,6,6,2,1,Cont,Care
11/28/2016 8:16,11/28/2016 8:57,8:30-9:30,2,7,3,,8,4,6,3,6,1,6,6,4,3,4,2,1,1,6,5,3,3,2,4,5,6,1,6,6,2,4,2,3,5,1,3,3,1,1,4,1,3,5,4,6,5,5,4,6,3,5,6,6,5,6,5,4,6,5,6,6,5,6,7,6,5,5,4,5,4,6,3,6,8,5,7,4,1,4,5,6,5,1,4,5,6,2,20,5,,4,4,1,1,Baptist,,2,4,3,5,4,4,2,2,5,1,Cont,Purity
11/28/2016 14:19,11/28/2016 15:00,2:30-3:30,1,6,3,,8,5,5,4,6,2,6,5,4,3,3,2,1,1,5,4,2,5,3,4,5,6,5,5,2,2,5,5,4,2,4,5,2,3,1,3,4,2,7,4,6,6,1,1,9,3,6,7,2,6,9,7,7,4,8,4,6,9,8,5,6,7,5,6,6,7,2,2,1,5,1,3,8,2,8,6,7,8,1,6,2,2,1,18,5,,3,5,1,1,Baptist,,2,5,5,3,5,6,2,3,4,1,Cont,Purity
11/29/2016 9:24,11/29/2016 10:15,9:30-10:30,2,5,1,,8,4,6,3,5,3,6,5,5,4,5,3,4,4,6,4,4,4,3,6,6,5,2,4,4,3,5,3,4,4,4,5,2,2,1,2,3,1,5,5,6,9,4,3,8,4,5,6,3,8,7,8,5,4,6,3,7,8,7,7,4,7,6,5,7,5,6,5,5,6,7,6,5,5,5,5,4,5,3,4,5,6,2,18,5,,2,6,1,1,Non denominational,,2,3,4,6,4,4,1,1,6,3,Cont,Purity
11/29/2016 12:05,11/29/2016 13:23,12:30-1:30,2,2,2,,8,3,7,4,4,5,5,5,5,2,6,5,4,5,5,5,5,4,2,5,6,3,4,4,4,4,5,5,1,6,6,4,1,1,1,3,2,3,5,6,9,3,2,7,6,6,1,4,4,1,6,4,4,3,5,4,2,8,6,6,1,6,6,9,4,9,9,6,9,7,3,8,2,2,9,9,9,4,6,9,8,3,2,20,5,,2,6,1,1,,,5,6,6,9,7,7,6,7,2,1,Cont,Purity
11/29/2016 13:23,11/29/2016 14:12,1:30-2:30,2,2,2,,8,5,5,3,6,4,6,1,6,3,4,6,3,4,5,6,6,5,2,5,4,6,4,6,2,2,1,2,3,6,5,5,5,1,1,1,1,1,4,9,2,6,5,1,8,4,5,5,5,9,6,9,6,6,9,6,2,6,9,9,5,5,7,4,8,4,5,5,2,4,2,5,6,2,3,4,6,4,5,2,2,2,2,20,3,,3,2,1,9,,,2,2,2,3,4,4,4,4,4,1,Cont,Purity
11/30/2016 8:20,11/30/2016 9:07,8:30-9:30,2,7,1,,8,5,5,4,4,5,5,4,5,3,5,4,3,4,6,5,4,2,1,6,4,5,5,6,5,4,6,1,3,5,3,6,2,2,1,1,3,1,7,9,5,5,7,3,9,1,2,5,7,9,6,4,6,9,5,9,5,9,6,6,6,5,5,6,5,5,5,1,5,6,4,6,5,4,9,9,4,4,2,5,5,6,2,18,3,,3,5,1,2,,,3,4,3,6,2,2,2,2,6,1,Cont,Purity
11/30/2016 14:14,11/30/2016 14:59,2:30-3:30,2,7,1,,8,5,5,5,5,2,6,4,5,4,5,4,2,4,5,5,4,3,2,5,6,6,3,5,4,4,5,3,2,6,3,5,4,2,1,1,2,1,7,7,5,6,5,3,8,6,5,7,5,6,8,4,5,5,6,8,4,6,6,7,5,5,4,7,7,6,5,4,7,5,4,6,4,4,6,6,5,4,4,6,6,6,2,18,5,,2,5,1,1,Baptist,,2,4,5,7,4,4,2,4,4,3,Cont,Care
12/1/2016 11:39,12/1/2016 12:32,12:00-1:00,2,4,3,,8,5,5,4,5,4,6,4,3,5,3,4,6,6,6,6,6,1,2,6,6,1,3,2,6,3,6,6,1,6,6,6,3,2,2,2,1,1,7,9,6,6,7,8,9,5,7,4,5,8,9,6,8,9,9,4,2,2,9,9,9,6,5,3,7,2,9,2,6,9,7,9,6,4,4,3,9,3,3,6,7,7,2,18,5,,1,7,1,2,,,3,2,2,7,6,6,6,6,2,3,Cont,Care
12/1/2016 12:33,12/1/2016 13:41,1:00-2:00,2,4,3,,8,5,5,3,3,6,6,6,6,4,6,3,6,3,6,6,4,3,1,3,6,4,3,6,3,2,2,3,1,4,4,5,2,1,1,2,1,1,4,6,4,7,6,5,5,4,5,5,4,6,9,9,8,1,8,5,4,9,9,9,4,5,6,9,6,4,4,6,7,6,6,4,5,6,6,8,5,4,6,6,6,5,2,18,6,I am both White AND Hispanic,3,4,1,1,Non-Denominational,,4,4,4,9,3,5,3,4,4,1,Cont,Care
12/1/2016 13:42,12/1/2016 14:54,2:00-3:00,2,4,4,,8,5,5,5,3,6,3,3,5,3,5,3,1,3,6,6,6,4,4,2,4,4,4,6,4,2,4,1,5,4,4,5,4,3,1,2,3,1,7,2,8,5,8,7,2,7,3,5,9,4,9,2,5,8,5,7,5,9,1,5,3,5,8,5,4,5,7,3,7,9,5,8,4,2,8,7,5,5,4,7,7,8,2,19,1,,2,5,1,1,Baptist,,4,6,5,7,1,1,1,1,7,3,Cont,Purity
